% Indian_Name_Religion
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 11/08/15
% Python Generated ARFF file
%  
% Belief Model Type: Depth = 3
%
%

@RELATION Religion

@ATTRIBUTE Hinduism  NUMERIC
@ATTRIBUTE Islam  NUMERIC
@ATTRIBUTE Christianity  NUMERIC
@ATTRIBUTE class        {Hinduism,Islam,Christianity}

@DATA
0.5,0.5,0.0,Hinduism
1.5,0.5,0.0,Hinduism
1.0,0.5,0.0,Hinduism
1.0,1.0,0.0,Hinduism
5.0,1.5,0.0,Hinduism
6.0,2.0,0.0,Hinduism
2.5,0.0,0.0,Hinduism
1.5,3.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
6.5,6.0,0.5,Hinduism
12.5,2.5,0.0,Hinduism
1.0,3.5,0.5,Hinduism
4.0,0.0,0.0,Hinduism
8.0,7.5,2.0,Hinduism
18.5,23.5,10.0,Hinduism
1.5,0.5,0.5,Hinduism
11.5,14.5,4.0,Hinduism
12.0,17.5,6.0,Hinduism
4.5,3.0,2.5,Hinduism
0.5,0.0,0.0,Hinduism
3.0,3.5,4.5,Hinduism
7.0,1.5,3.5,Hinduism
2.5,0.5,0.5,Hinduism
9.5,13.5,6.5,Hinduism
7.5,8.0,5.5,Hinduism
4.5,4.0,0.5,Hinduism
4.0,1.0,0.0,Hinduism
7.5,4.5,0.5,Hinduism
1.0,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
2.5,0.0,0.0,Hinduism
6.5,3.5,0.0,Hinduism
5.0,0.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
13.5,22.5,2.5,Hinduism
0.5,0.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
28.0,48.5,6.5,Hinduism
4.0,19.5,1.0,Hinduism
13.5,44.0,6.0,Hinduism
0.5,0.0,0.0,Hinduism
2.0,0.5,0.5,Hinduism
11.0,1.0,0.0,Hinduism
23.5,47.5,14.0,Hinduism
5.0,1.5,0.5,Hinduism
1.0,2.5,0.0,Hinduism
11.5,4.5,1.0,Hinduism
2.5,5.0,0.5,Hinduism
10.5,5.0,0.0,Hinduism
14.0,4.5,2.0,Hinduism
7.0,3.5,0.5,Hinduism
9.5,4.0,0.0,Hinduism
9.5,4.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
3.0,3.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
3.5,1.0,0.5,Hinduism
7.0,6.5,0.0,Hinduism
2.0,1.5,0.0,Hinduism
4.5,2.0,0.0,Hinduism
8.5,4.0,0.0,Hinduism
3.0,0.0,0.5,Hinduism
1.5,0.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
2.5,0.0,0.0,Hinduism
15.5,6.5,1.0,Hinduism
1.0,0.5,0.5,Hinduism
0.0,0.5,0.0,Hinduism
24.5,46.0,9.5,Hinduism
4.0,0.0,0.5,Hinduism
10.0,9.5,2.5,Hinduism
16.0,18.5,4.5,Hinduism
0.5,0.0,0.0,Hinduism
16.0,12.5,4.5,Hinduism
8.0,5.0,1.0,Hinduism
4.0,2.5,0.5,Hinduism
5.5,6.5,4.0,Hinduism
10.5,8.0,5.0,Hinduism
4.0,5.5,0.5,Hinduism
4.5,1.5,0.0,Hinduism
13.5,12.5,3.5,Hinduism
3.0,6.5,0.5,Hinduism
3.0,1.0,0.0,Hinduism
15.0,8.5,1.5,Hinduism
0.5,0.0,0.0,Hinduism
8.5,0.5,1.0,Hinduism
5.5,2.5,0.0,Hinduism
2.0,1.0,0.0,Hinduism
10.0,2.0,0.0,Hinduism
16.0,24.5,7.0,Hinduism
2.5,5.0,0.5,Hinduism
0.5,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
7.0,3.5,0.5,Hinduism
6.5,8.5,1.5,Hinduism
1.5,0.0,0.0,Hinduism
2.0,0.5,0.0,Hinduism
5.5,4.5,0.0,Hinduism
6.5,3.0,0.0,Hinduism
0.0,1.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
14.5,43.0,4.5,Hinduism
14.5,12.0,1.0,Hinduism
10.5,2.0,0.5,Hinduism
16.5,14.5,0.5,Hinduism
2.0,0.5,0.0,Hinduism
13.5,21.5,3.5,Hinduism
14.0,19.0,3.0,Hinduism
6.0,0.0,0.0,Hinduism
7.0,1.0,0.0,Hinduism
3.0,9.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
2.5,0.5,0.0,Hinduism
0.0,1.0,0.5,Hinduism
1.5,0.0,0.0,Hinduism
2.5,10.0,0.0,Hinduism
9.5,7.0,2.0,Hinduism
17.0,14.0,1.5,Hinduism
1.0,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
4.5,3.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
18.0,13.5,3.5,Hinduism
2.0,0.0,0.0,Hinduism
8.5,0.5,0.0,Hinduism
16.0,8.5,1.0,Hinduism
8.5,0.5,0.0,Hinduism
19.0,25.0,5.0,Hinduism
8.0,10.0,0.0,Hinduism
7.0,5.0,4.0,Hinduism
7.0,4.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
2.5,3.5,1.0,Hinduism
4.5,0.0,0.0,Hinduism
2.5,0.5,0.0,Hinduism
21.5,35.5,9.0,Hinduism
21.5,44.5,6.0,Hinduism
1.0,0.5,0.0,Hinduism
18.0,17.0,4.0,Hinduism
1.0,0.0,0.0,Hinduism
3.0,0.0,0.0,Hinduism
3.0,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
24.5,23.5,3.0,Hinduism
16.5,6.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
13.0,2.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
2.0,0.5,0.0,Hinduism
17.5,6.0,3.0,Hinduism
8.0,7.0,3.0,Hinduism
0.0,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
3.0,1.5,0.0,Hinduism
0.0,2.0,0.0,Hinduism
1.0,8.0,0.5,Hinduism
6.5,6.0,2.0,Hinduism
9.0,4.5,0.5,Hinduism
1.0,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
4.5,3.5,0.5,Hinduism
4.5,3.5,0.5,Hinduism
0.0,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
0.0,0.0,1.5,Hinduism
7.0,5.0,2.0,Hinduism
2.0,1.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
6.5,9.5,1.0,Hinduism
3.0,0.0,0.0,Hinduism
5.0,1.5,0.0,Hinduism
3.0,0.0,0.0,Hinduism
11.0,4.5,0.0,Hinduism
18.5,9.5,0.5,Hinduism
2.0,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
2.5,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
14.5,14.0,2.5,Hinduism
2.0,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
10.5,0.0,0.5,Hinduism
25.5,32.0,8.0,Hinduism
1.0,0.0,0.0,Hinduism
1.5,0.5,0.0,Hinduism
14.5,4.5,2.0,Hinduism
4.0,3.0,0.5,Hinduism
13.5,3.0,1.0,Hinduism
7.5,0.5,0.0,Hinduism
2.5,0.0,0.0,Hinduism
2.5,3.5,0.0,Hinduism
12.5,0.5,1.5,Hinduism
12.5,1.0,0.5,Hinduism
19.0,18.5,5.5,Hinduism
1.5,0.0,0.0,Hinduism
17.0,10.5,0.5,Hinduism
5.0,2.5,0.0,Hinduism
1.5,0.0,0.0,Hinduism
12.5,20.0,10.5,Hinduism
2.0,0.5,0.0,Hinduism
9.5,11.5,0.0,Hinduism
2.0,0.5,0.0,Hinduism
1.0,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
9.0,0.0,0.5,Hinduism
4.0,0.0,0.0,Hinduism
5.5,0.0,0.5,Hinduism
0.5,0.0,0.0,Hinduism
4.0,0.0,0.0,Hinduism
4.5,0.0,0.0,Hinduism
2.5,0.0,0.0,Hinduism
3.0,0.0,0.0,Hinduism
2.5,0.0,0.0,Hinduism
3.0,1.0,0.0,Hinduism
6.5,0.0,0.0,Hinduism
9.0,0.0,0.0,Hinduism
6.0,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
2.5,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
2.0,0.5,0.0,Hinduism
0.0,0.0,0.0,Hinduism
3.0,0.0,0.0,Hinduism
3.0,4.5,2.0,Hinduism
7.0,2.5,0.5,Hinduism
1.0,0.5,0.0,Hinduism
1.5,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
19.0,1.0,0.5,Hinduism
12.0,0.0,0.5,Hinduism
13.0,6.5,0.5,Hinduism
0.5,0.0,0.0,Hinduism
9.0,0.0,0.0,Hinduism
6.5,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
5.5,0.0,0.0,Hinduism
10.0,2.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
5.5,2.0,0.5,Hinduism
0.5,0.0,0.0,Hinduism
4.5,1.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
18.0,13.5,0.5,Hinduism
4.5,4.0,0.5,Hinduism
15.0,25.5,1.5,Hinduism
5.5,2.5,0.0,Hinduism
10.0,2.0,0.5,Hinduism
0.5,0.0,0.0,Hinduism
14.5,1.5,0.0,Hinduism
0.0,0.0,0.0,Hinduism
9.0,1.5,0.0,Hinduism
0.0,0.0,0.0,Hinduism
32.0,44.0,4.0,Hinduism
1.0,0.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
14.5,6.5,0.5,Hinduism
28.5,39.0,6.5,Hinduism
15.5,5.5,0.0,Hinduism
0.0,1.0,0.0,Hinduism
18.5,9.5,0.0,Hinduism
2.5,0.0,0.0,Hinduism
4.0,5.0,0.0,Hinduism
18.0,16.0,1.0,Hinduism
6.5,7.0,1.0,Hinduism
17.5,24.0,2.5,Hinduism
42.0,45.0,8.5,Hinduism
17.0,13.0,2.0,Hinduism
6.5,1.5,0.0,Hinduism
5.5,0.0,0.0,Hinduism
8.5,0.5,0.5,Hinduism
9.5,5.5,0.0,Hinduism
7.5,6.0,0.0,Hinduism
3.5,1.0,0.0,Hinduism
9.5,10.5,0.0,Hinduism
13.5,22.0,2.5,Hinduism
32.5,39.5,6.0,Hinduism
17.0,17.0,2.5,Hinduism
1.0,0.0,0.0,Hinduism
19.5,32.0,12.0,Hinduism
1.0,0.0,0.0,Hinduism
8.5,8.5,1.0,Hinduism
22.5,29.0,11.0,Hinduism
8.5,4.0,3.5,Hinduism
2.5,0.0,0.5,Hinduism
4.5,7.0,0.0,Hinduism
4.5,4.0,0.0,Hinduism
5.0,2.0,0.0,Hinduism
15.0,13.5,10.0,Hinduism
2.0,0.0,0.0,Hinduism
10.0,15.5,5.0,Hinduism
5.5,9.5,1.5,Hinduism
8.0,7.0,1.0,Hinduism
2.5,0.5,0.0,Hinduism
0.0,0.0,0.0,Hinduism
9.0,1.0,0.0,Hinduism
5.0,1.0,0.0,Hinduism
11.5,0.5,0.0,Hinduism
5.5,0.5,0.5,Hinduism
10.5,1.5,0.5,Hinduism
18.5,33.5,7.0,Hinduism
6.5,2.5,0.5,Hinduism
11.0,2.0,0.0,Hinduism
17.5,19.5,1.5,Hinduism
3.5,5.5,0.0,Hinduism
1.5,0.0,0.0,Hinduism
5.0,6.5,0.5,Hinduism
4.5,1.5,0.5,Hinduism
1.0,2.0,1.5,Hinduism
10.0,7.5,0.5,Hinduism
11.5,2.5,0.5,Hinduism
5.5,1.0,0.0,Hinduism
7.5,0.5,0.0,Hinduism
1.5,0.0,0.0,Hinduism
8.0,5.0,0.0,Hinduism
15.0,14.0,1.0,Hinduism
0.0,0.0,0.0,Hinduism
16.5,29.0,2.5,Hinduism
9.0,13.0,4.5,Hinduism
16.0,14.5,1.5,Hinduism
3.0,2.0,0.0,Hinduism
11.0,1.0,1.0,Hinduism
4.5,0.0,0.0,Hinduism
3.0,0.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
4.5,1.5,0.0,Hinduism
2.0,0.5,0.0,Hinduism
0.5,0.0,0.0,Hinduism
25.5,7.0,1.5,Hinduism
1.0,0.0,0.0,Hinduism
3.0,0.0,0.0,Hinduism
9.0,4.5,0.5,Hinduism
6.5,3.0,0.0,Hinduism
5.5,0.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
9.0,3.5,0.0,Hinduism
28.5,20.5,4.0,Hinduism
1.5,2.0,0.5,Hinduism
5.0,2.5,0.0,Hinduism
14.5,8.0,1.5,Hinduism
22.0,10.5,1.0,Hinduism
16.0,1.0,0.0,Hinduism
3.0,0.0,0.5,Hinduism
1.5,0.0,0.0,Hinduism
20.0,20.0,0.5,Hinduism
0.0,1.0,0.0,Hinduism
11.5,3.5,0.0,Hinduism
5.5,5.0,0.5,Hinduism
15.0,33.5,1.0,Hinduism
32.5,26.0,1.0,Hinduism
3.5,2.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
2.5,0.0,0.0,Hinduism
3.5,0.0,0.0,Hinduism
3.0,0.0,0.0,Hinduism
2.5,1.5,0.0,Hinduism
0.0,0.0,0.0,Hinduism
16.0,30.0,1.0,Hinduism
7.5,1.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
3.0,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
2.0,1.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
1.5,0.5,0.0,Hinduism
1.5,0.0,0.0,Hinduism
42.5,28.5,3.5,Hinduism
7.5,1.0,0.0,Hinduism
20.5,18.5,3.5,Hinduism
66.0,77.5,16.5,Hinduism
4.0,0.0,0.0,Hinduism
23.5,29.5,6.0,Hinduism
18.5,12.0,1.5,Hinduism
3.0,0.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
10.0,8.0,2.0,Hinduism
21.5,22.5,1.5,Hinduism
31.0,20.5,1.5,Hinduism
14.5,4.5,4.5,Hinduism
6.0,2.0,0.5,Hinduism
1.0,0.0,0.0,Hinduism
11.0,3.5,0.0,Hinduism
39.0,48.0,7.0,Hinduism
26.5,17.5,2.0,Hinduism
20.5,10.5,0.5,Hinduism
3.0,0.0,0.0,Hinduism
10.5,14.5,2.0,Hinduism
15.0,2.5,1.0,Hinduism
14.0,4.5,0.0,Hinduism
11.0,22.0,3.0,Hinduism
10.5,7.0,1.0,Hinduism
3.0,5.0,0.5,Hinduism
12.0,2.5,0.0,Hinduism
0.0,0.0,0.0,Hinduism
6.0,3.5,0.0,Hinduism
14.5,18.0,2.0,Hinduism
9.5,2.0,0.5,Hinduism
0.0,0.0,0.0,Hinduism
11.0,13.0,1.5,Hinduism
3.5,6.0,1.0,Hinduism
3.0,0.5,0.0,Hinduism
16.0,13.5,3.5,Hinduism
19.0,4.5,1.0,Hinduism
6.0,7.5,0.0,Hinduism
2.0,3.0,0.0,Hinduism
10.0,10.0,1.5,Hinduism
1.5,3.0,0.5,Hinduism
0.0,0.0,0.0,Hinduism
19.0,19.0,7.5,Hinduism
3.0,0.5,0.0,Hinduism
15.0,5.0,0.0,Hinduism
4.5,1.5,0.0,Hinduism
1.5,0.0,0.0,Hinduism
3.0,0.0,0.0,Hinduism
6.0,10.5,1.5,Hinduism
1.5,1.0,0.5,Hinduism
1.5,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
7.5,3.0,1.0,Hinduism
3.5,0.0,0.0,Hinduism
4.5,3.5,0.5,Hinduism
3.0,0.5,0.5,Hinduism
2.5,0.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
4.0,3.5,2.0,Hinduism
3.5,0.0,0.0,Hinduism
9.0,0.0,0.5,Hinduism
2.0,0.5,0.0,Hinduism
6.5,2.5,1.5,Hinduism
2.5,1.5,1.5,Hinduism
2.0,0.0,0.0,Hinduism
0.0,0.5,0.0,Hinduism
4.5,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
3.5,2.0,0.0,Hinduism
2.5,5.0,1.0,Hinduism
4.5,0.5,0.0,Hinduism
1.5,0.0,0.0,Hinduism
8.5,3.5,1.0,Hinduism
1.0,0.0,0.0,Hinduism
13.5,9.5,6.0,Hinduism
0.0,0.0,0.0,Hinduism
7.5,0.0,0.0,Hinduism
2.5,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
6.5,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
8.5,2.5,1.0,Hinduism
3.0,1.0,1.0,Hinduism
10.0,0.5,0.5,Hinduism
0.0,0.0,0.0,Hinduism
5.0,0.0,0.0,Hinduism
2.5,5.5,0.5,Hinduism
7.5,0.0,0.0,Hinduism
2.5,1.5,0.5,Hinduism
9.0,5.0,0.5,Hinduism
5.5,1.5,0.0,Hinduism
5.0,1.0,0.0,Hinduism
6.5,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
4.5,11.5,3.5,Hinduism
16.5,43.5,12.5,Hinduism
4.0,1.5,0.0,Hinduism
5.5,0.5,0.0,Hinduism
2.5,0.5,0.0,Hinduism
2.0,0.5,0.0,Hinduism
13.5,8.0,3.0,Hinduism
3.5,11.5,1.0,Hinduism
14.0,1.0,0.0,Hinduism
5.0,1.0,0.0,Hinduism
3.0,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
23.0,24.0,9.0,Hinduism
4.0,5.5,1.5,Hinduism
19.0,9.0,0.5,Hinduism
13.0,0.5,0.5,Hinduism
9.5,0.0,0.0,Hinduism
4.0,0.0,0.0,Hinduism
4.5,3.5,1.0,Hinduism
6.5,5.5,0.5,Hinduism
5.0,0.5,0.0,Hinduism
0.0,0.0,0.0,Hinduism
6.0,1.5,0.5,Hinduism
1.0,1.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
8.5,3.0,1.0,Hinduism
17.5,28.0,2.0,Hinduism
0.0,0.0,0.0,Hinduism
22.0,22.5,9.0,Hinduism
1.0,0.0,0.0,Hinduism
19.0,6.5,3.0,Hinduism
4.5,0.5,1.0,Hinduism
12.0,13.5,1.5,Hinduism
7.5,5.5,0.0,Hinduism
10.0,9.0,2.0,Hinduism
2.5,3.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
4.0,0.0,0.0,Hinduism
4.5,1.5,0.0,Hinduism
2.5,0.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
5.5,0.0,0.0,Hinduism
15.5,3.0,0.0,Hinduism
7.5,1.5,0.5,Hinduism
13.0,0.0,0.0,Hinduism
5.0,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
2.5,0.0,0.0,Hinduism
5.0,0.5,0.0,Hinduism
1.5,0.0,0.0,Hinduism
5.0,0.0,0.0,Hinduism
12.0,10.0,0.5,Hinduism
3.0,0.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
7.5,1.0,0.5,Hinduism
11.0,2.0,0.0,Hinduism
13.0,7.5,1.0,Hinduism
14.0,13.5,0.5,Hinduism
2.5,0.0,0.0,Hinduism
8.0,0.0,0.0,Hinduism
8.0,3.5,0.0,Hinduism
6.5,3.0,0.0,Hinduism
7.5,12.0,0.0,Hinduism
1.5,3.5,0.0,Hinduism
4.0,0.0,0.0,Hinduism
3.5,0.0,0.0,Hinduism
2.0,0.5,0.0,Hinduism
0.5,0.0,0.0,Hinduism
4.0,2.5,0.5,Hinduism
3.5,1.0,0.0,Hinduism
0.0,0.5,0.0,Hinduism
24.5,24.5,3.0,Hinduism
0.5,0.0,0.0,Hinduism
3.5,1.5,0.0,Hinduism
19.5,8.5,0.0,Hinduism
3.0,4.5,0.5,Hinduism
3.0,1.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
1.5,1.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
0.5,1.5,0.0,Hinduism
8.0,7.5,0.0,Hinduism
18.5,5.5,0.0,Hinduism
9.0,0.0,0.0,Hinduism
4.5,1.5,0.0,Hinduism
0.5,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
3.5,0.0,0.0,Hinduism
2.5,3.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
4.0,1.5,0.0,Hinduism
3.5,0.0,0.0,Hinduism
7.0,1.0,0.5,Hinduism
3.5,0.5,0.0,Hinduism
9.5,11.5,1.5,Hinduism
1.0,0.5,0.0,Hinduism
3.5,1.0,0.0,Hinduism
2.5,0.0,0.0,Hinduism
6.0,0.5,0.0,Hinduism
5.0,3.0,0.0,Hinduism
0.5,0.0,0.0,Hinduism
8.5,1.0,0.0,Hinduism
4.0,1.5,0.0,Hinduism
9.5,2.5,2.5,Hinduism
0.0,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
6.0,1.0,0.0,Hinduism
4.5,0.5,1.5,Hinduism
1.0,0.0,0.0,Hinduism
6.5,0.0,0.0,Hinduism
10.0,3.5,0.5,Hinduism
1.0,0.5,0.5,Hinduism
7.0,1.0,2.0,Hinduism
11.0,3.0,1.0,Hinduism
14.5,9.5,0.5,Hinduism
7.5,4.0,1.5,Hinduism
2.5,0.0,0.5,Hinduism
0.0,0.0,0.0,Hinduism
19.5,10.5,3.0,Hinduism
4.5,0.5,0.0,Hinduism
2.0,0.0,0.0,Hinduism
13.0,4.0,1.0,Hinduism
25.0,16.0,5.0,Hinduism
13.5,2.0,0.0,Hinduism
9.0,0.5,0.0,Hinduism
2.0,0.0,0.0,Hinduism
6.5,1.0,0.0,Hinduism
18.0,23.0,4.0,Hinduism
39.0,49.0,18.5,Hinduism
26.5,17.5,5.5,Hinduism
11.5,4.0,0.5,Hinduism
23.5,5.5,1.0,Hinduism
20.5,2.5,0.5,Hinduism
15.0,2.0,0.0,Hinduism
6.5,0.5,0.0,Hinduism
14.5,17.0,4.5,Hinduism
18.0,11.0,6.0,Hinduism
18.0,11.0,6.0,Hinduism
16.0,2.0,0.0,Hinduism
12.0,1.0,0.0,Hinduism
2.0,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
11.0,1.5,0.0,Hinduism
5.0,1.0,0.0,Hinduism
2.5,0.0,0.0,Hinduism
2.5,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
8.5,3.0,1.0,Hinduism
0.0,0.0,0.0,Hinduism
1.5,0.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
4.0,0.0,0.0,Hinduism
3.0,0.0,0.0,Hinduism
13.5,7.5,0.5,Hinduism
2.0,0.0,0.0,Hinduism
5.0,1.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
11.0,6.0,1.0,Hinduism
1.0,3.5,0.0,Hinduism
3.0,1.5,0.0,Hinduism
0.5,0.5,0.0,Hinduism
3.0,2.0,0.0,Hinduism
8.0,0.5,1.0,Hinduism
6.0,0.0,0.5,Hinduism
9.0,5.5,0.0,Hinduism
0.0,0.0,0.0,Hinduism
2.0,0.5,0.0,Hinduism
3.0,1.0,0.0,Hinduism
5.5,6.0,1.5,Hinduism
16.5,24.5,2.5,Hinduism
1.5,0.0,0.0,Hinduism
2.0,4.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
7.0,8.0,1.5,Hinduism
4.5,2.5,1.0,Hinduism
3.0,1.5,0.0,Hinduism
6.0,1.0,0.0,Hinduism
1.0,0.0,0.0,Hinduism
5.5,0.5,2.0,Hinduism
14.0,21.0,1.0,Hinduism
0.0,0.0,0.0,Hinduism
7.5,9.5,0.5,Hinduism
1.0,0.0,0.0,Hinduism
4.5,0.5,0.5,Hinduism
0.0,1.5,0.0,Hinduism
7.0,11.5,0.0,Hinduism
11.5,3.0,0.0,Hinduism
11.0,5.5,1.0,Hinduism
5.5,5.0,1.0,Hinduism
36.0,42.0,13.0,Hinduism
0.0,0.0,0.0,Hinduism
2.5,1.5,0.0,Hinduism
2.0,0.5,0.0,Hinduism
1.5,0.0,0.0,Hinduism
0.0,0.0,0.0,Hinduism
1.0,9.5,1.0,Hinduism
1.5,0.0,0.0,Hinduism
3.0,0.0,0.0,Hinduism
3.5,0.0,0.0,Hinduism
1.0,1.0,0.5,Hinduism
7.5,0.0,0.0,Hinduism
4.5,1.0,1.0,Hinduism
4.5,1.5,0.0,Hinduism
2.0,0.0,0.0,Hinduism
17.5,35.0,2.0,Islam
1.0,31.5,2.0,Islam
4.5,38.0,2.0,Islam
11.0,33.0,1.0,Islam
7.5,35.0,3.0,Islam
1.5,11.5,2.5,Islam
4.5,44.0,2.5,Islam
10.5,37.5,2.0,Islam
9.0,39.5,2.0,Islam
0.5,23.0,0.0,Islam
3.0,25.0,1.0,Islam
5.5,26.5,2.5,Islam
5.5,24.0,2.5,Islam
6.0,12.5,0.5,Islam
3.5,12.0,0.0,Islam
6.0,17.0,0.5,Islam
2.0,30.5,0.0,Islam
2.5,44.5,0.0,Islam
5.0,25.5,0.0,Islam
3.5,10.5,1.5,Islam
26.0,42.5,2.0,Islam
1.0,37.0,1.0,Islam
5.5,24.0,1.0,Islam
1.0,5.5,0.5,Islam
2.5,13.0,2.0,Islam
1.5,11.5,2.5,Islam
5.0,19.0,6.5,Islam
2.5,5.5,0.0,Islam
10.0,36.5,2.5,Islam
1.5,21.0,0.0,Islam
6.0,34.5,7.0,Islam
3.0,7.5,0.0,Islam
1.5,14.5,0.0,Islam
5.0,30.0,3.5,Islam
4.0,24.0,3.0,Islam
7.0,11.5,1.5,Islam
0.5,4.5,0.0,Islam
3.0,10.5,0.5,Islam
2.0,4.0,3.0,Islam
12.0,31.0,3.5,Islam
22.5,38.5,9.5,Islam
3.0,18.5,0.0,Islam
13.5,14.0,0.5,Islam
1.5,8.0,0.5,Islam
0.0,3.0,0.0,Islam
0.0,2.5,0.0,Islam
0.0,14.0,0.0,Islam
0.5,24.5,0.0,Islam
2.5,17.0,0.5,Islam
0.0,23.5,0.0,Islam
0.0,28.0,0.0,Islam
4.0,43.5,2.0,Islam
1.5,26.5,0.0,Islam
4.5,39.0,2.5,Islam
5.5,11.5,2.0,Islam
4.5,13.5,3.0,Islam
0.0,17.5,0.0,Islam
2.0,34.5,0.0,Islam
5.0,12.0,1.5,Islam
0.5,8.0,0.0,Islam
1.0,13.5,0.5,Islam
0.0,5.5,0.0,Islam
4.5,28.0,1.0,Islam
1.0,19.0,0.5,Islam
9.0,31.5,1.5,Islam
1.0,11.0,0.0,Islam
0.5,5.5,0.0,Islam
0.0,5.0,0.0,Islam
3.5,5.5,0.0,Islam
1.5,13.0,0.5,Islam
34.5,43.0,9.0,Islam
7.0,9.0,1.5,Islam
2.5,18.0,0.5,Islam
0.0,2.5,0.0,Islam
